2024-05-18 15:50:55.467 | INFO     | agentscope.models:read_model_configs:180 - Load configs for model wrapper: openai_cfg
2024-05-18 15:50:55.495 | INFO     | agentscope.utils.monitor:_create_monitor_table:343 - Init [monitor_metrics] as the monitor table
2024-05-18 15:50:55.496 | INFO     | agentscope.utils.monitor:_create_monitor_table:344 - Init [monitor_metrics_quota_exceeded] as the monitor trigger
2024-05-18 15:50:55.497 | INFO     | agentscope.utils.monitor:__init__:313 - SqliteMonitor initialization completed at [./runs\run_20240518-155048_c4z2yt\agentscope.db]
2024-05-18 15:50:55.509 | WARNING  | agentscope.models:_get_model_wrapper:89 - Model type [openai] will be deprecated in future releases, please use [openai_chat] instead.
2024-05-18 15:50:55.510 | INFO     | agentscope.models.model:__init__:204 - Initialize model [openai_cfg]
2024-05-18 15:50:55.714 | INFO     | agentscope.utils.monitor:register_budget:556 - set budget None to gpt-3.5-turbo
2024-05-18 15:50:55.718 | INFO     | agentscope.utils.monitor:register:364 - Register metric [gpt-3.5-turbo.cost] to SqliteMonitor with unit [dollor] and quota [None]
2024-05-18 15:50:55.726 | INFO     | agentscope.utils.monitor:register:364 - Register metric [gpt-3.5-turbo.prompt_tokens] to SqliteMonitor with unit [token] and quota [None]
2024-05-18 15:50:55.740 | INFO     | agentscope.utils.monitor:register:364 - Register metric [gpt-3.5-turbo.completion_tokens] to SqliteMonitor with unit [token] and quota [None]
2024-05-18 15:50:55.753 | INFO     | agentscope.utils.monitor:register:364 - Register metric [gpt-3.5-turbo.call_counter] to SqliteMonitor with unit [times] and quota [None]
2024-05-18 15:50:55.762 | INFO     | agentscope.utils.monitor:register:364 - Register metric [gpt-3.5-turbo.total_tokens] to SqliteMonitor with unit [token] and quota [None]
